Maingroup;Subgroup;Subgroup Description;Article code;Color (remove ');Article Description;Sales price;Unit;Sub-Subgroup;TD AusAns;TD AbzBlr = width
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;21;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;25;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;26;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;27;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;39;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;40;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;43;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;44;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;50;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;51;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;52;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;59;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;60;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;61;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;62;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;63;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;64;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;65;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;69;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;71;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;72;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;73;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;74;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;78;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;81;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;84;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;87;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;88;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;89;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;90;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;Rfs;Rolladenf�hrungen;SAL 556 070 - 557170;70;Spezial Rolladenf�hrung mit Adapter und Trichter L+R;45,31;m;;0;0
AP;RLT;Rolladentraversen und Kastenanschlu;SAL 416 055;WE;Rolladentraverse SL76;14,1;m;;0;0
AP;RLT;Rolladentraversen und Kastenanschlu;SAL 416 055;BR;Rolladentraverse SL76;14,1;m;;0;0
AP;RLT;Rolladentraversen und Kastenanschlu;SAL 476 055;WE;Rolladentraverse BE92;14,1;m;;0;0
AP;RLT;Rolladentraversen und Kastenanschlu;SAL 476 055;BR;Rolladentraverse BE92;14,1;m;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;WP;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X22;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X23;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X01;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X03;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X04;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X05;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X07;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X08;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X09;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X13;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X15;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X16;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X19;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X26;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X30;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X34;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK137;X48;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;WP;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X01;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X03;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X04;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X05;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X07;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X08;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X09;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X13;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X15;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X16;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X19;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X22;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X23;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X26;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X30;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X34;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK165;X48;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;WP;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X01;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X03;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X04;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X05;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X07;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X08;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X09;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X13;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X15;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X16;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X19;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X22;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X23;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X26;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X30;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X34;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK180;X48;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;WP;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X01;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X03;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X04;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X05;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X07;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X08;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X09;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X13;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X15;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X16;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X19;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X22;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X23;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X26;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X30;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X34;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;INTERMO SK205;X48;;58;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;WP;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X01;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X03;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X04;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X05;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X07;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X08;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X09;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X13;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X15;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X16;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X19;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X22;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X23;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X26;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X30;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X34;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK137;X48;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;WP;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X01;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X03;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X04;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X05;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X07;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X08;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X09;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X13;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X15;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X16;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X19;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X22;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X23;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X26;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X30;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X34;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK165;X48;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;WP;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X01;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X03;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X04;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X05;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X07;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X08;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X09;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X13;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X15;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X16;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X19;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X22;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X23;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X26;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X30;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X34;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;OMEGA-LUX SK180;X48;;64;qm;;0;0
AP;Rok;Vorbaurolladenkasten;ROLLLOLUX SK-150;70;ROLLLOLUX SK-150;0;qm;;0;0
AP;Rok;Vorbaurolladenkasten;ROLLLOLUX SK-180;WE;ROLLLOLUX SK-180;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;WP;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X01;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X03;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X04;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X05;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X07;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X08;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X09;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X13;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X15;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X16;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X19;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X22;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X23;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X26;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X30;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X34;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK137;X48;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;WP;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X01;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X03;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X04;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X05;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X07;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X08;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X09;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X13;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X15;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X16;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X19;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X22;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X23;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X26;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X30;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X34;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK165;X48;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;WP;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X01;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X03;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X04;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X05;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X07;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X08;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X09;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X13;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X15;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X16;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X19;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X22;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X23;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X26;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X30;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X34;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;STANDARD SK180;X48;;36;qm;;0;0
AP;Rok;Vorbaurolladenkasten;Typ A des Rollladens;;;0;St;;0;0
AP;Rok;Vorbaurolladenkasten;Typ B des Rollladens;;;0;St;;0;0
AP;Rok;Vorbaurolladenkasten;Typ C des Rollladens;;;0;St;;0;0
AP;Rop;Rolladenpanzer;Endschiene Panzer;X23;;0;m;;0;0
AP;Rop;Rolladenpanzer;Endschiene Panzer;SI;;0;m;;0;0
AP;Rop;Rolladenpanzer;Endschiene Panzer;WP;;0;m;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;WP;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X01;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X03;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X04;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X05;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X07;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X08;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X09;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X13;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X15;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X16;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X19;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X22;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X23;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X26;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X30;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X34;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X48;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 39;X27;ROLLLADENPANZER  PA 39;85;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;WP;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X01;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X03;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X04;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X05;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X07;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X08;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X09;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X13;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X15;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X16;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X19;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X22;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X23;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X26;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X30;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X34;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 45;X48;ROLLLADENPANZER  PA 45;89;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;WP;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X01;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X03;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X04;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X05;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X07;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X08;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
AP;Rop;Rolladenpanzer;ROP PA 52;X09;ROLLLADENPANZER  PA 52 / INKL. ENDLEISTE MIT GUMMIDICHTUNG  STAHLAUFH�NGUNGSFEDER UND STOPPER;103;qm;;0;0
